episode,wind_speed,twa,ref_speed,avg_boat_speed,tail_avg_boat_speed,tail_avg_speed_error,tail_trim_efficiency,avg_trim_efficiency,avg_reward
1,6.456432300000001,102.50557,4.273796199530801,2.837181570576154,3.109625777724988,1.1641704218058129,0.7276027289430362,0.6638551391120686,0.3177102782241368
2,2.688009,173.98035,1.4374516064920004,1.3658946776402354,1.5443997315250513,0.10694812503305084,1.074401200395226,0.9502195910258211,0.8449945070876839
3,3.7335544000000005,173.02814,2.0125043774375198,1.8390751315345693,2.047710728030566,0.03520635059304622,1.0174938007528083,0.9138241646342278,0.8118936868369993
4,4.6354527,57.850570000000005,3.631335020164007,1.460813091765645,1.698143026908522,1.9331919932554849,0.46763601195678894,0.4022799008227192,-0.2054401983545609
5,1.9270992,47.20470399999999,1.7469072759233828,0.8117645915903124,0.7838009928855691,0.9631062830378136,0.4486792193771512,0.46468670820621016,-0.08062658358758076
6,3.1047487000000005,28.961831999999998,1.5459732165150402,0.6066129652415384,0.6225075113407056,0.9234657051743346,0.4026638396388088,0.3923825838386618,-0.22523483232267688
7,8.681711,105.181274,4.62094458654997,3.333626907357712,2.935407814017804,1.6855367725321662,0.6352397781531071,0.7214167677017348,0.4328335354034705
8,6.192750500000001,107.00552,4.2573936523088,0.8046705919587868,0.7299591105668655,3.527434541741935,0.17145680436926614,0.1890054473873725,-0.631989105225255
9,4.7198763,24.05120299999998,1.465081615261888,0.7382371432699751,0.6853377795433062,0.7797438357185817,0.467781297918205,0.5038880671081338,-0.00222386578373225
10,1.5793594,121.40710000000001,1.6361042038825997,1.1352797089547013,1.1898071692480465,0.44629703463455317,0.7272196761212053,0.693892055445244,0.37778411089048736
11,7.417865,94.27282,4.40512135,2.5830981912896673,4.193073322031731,0.21204802796826883,0.9518632947607064,0.5863852516320956,0.16277050326419004
12,8.418659,60.888649999999984,4.134372371694875,3.410976288730929,3.5520204345323707,0.5823519371625041,0.8591438107632838,0.8250288029407971,0.6400576058815959
13,4.6262107,25.703729999999997,1.5919245820083783,0.7232238097646457,0.6970946654431306,0.8948299165652477,0.4378942779837429,0.4543078346414019,-0.10138433071719584
14,8.128801,169.13871999999998,3.8928164674888,3.602094937910142,3.750137355719768,0.14267911176903203,0.963348102084794,0.9253184597818446,0.8406369195636909
15,6.0161877,96.03461,4.191754142128914,0.3632544642147825,0.3452960797437465,3.846458062385168,0.08237507927131837,0.08665929629887423,-0.8366814074022518
16,3.0101323,10.663999999999987,0.5842329711119995,0.31824291254963244,0.3075513434331149,0.27668162767888455,0.526419012004299,0.544719193002589,0.07943838600517457
17,6.240621,39.77147299999999,3.387556385344137,1.3039028303822484,1.573863256325923,1.8136931290182141,0.4646013460130307,0.38490955782269143,-0.24018088435461693
18,2.1008499,106.05841,2.3204436882596005,0.5148575112144567,0.4782129260281336,1.8422307622314669,0.20608684815222,0.22187890782241562,-0.5662421843551693
19,3.7848637,86.2333,3.56141508309805,1.8065206523846007,2.5421965479611117,1.0192185351369383,0.7138164152855985,0.5072479927874954,0.0044959855749916915
20,4.422611,53.70987000000001,3.4767038745369376,1.0310136118379312,1.1785563629296798,2.298147511607258,0.33898669701533085,0.2965491595039144,-0.4169016809921713
21,3.7817385000000003,37.805294,2.5214035833170003,1.112738349101454,1.2770418699625978,1.2443617133544025,0.5064805485374149,0.44131703328413874,-0.12736593343172345
22,10.848399,95.21034,4.85269935298172,0.7143227006214197,0.6425352687306344,4.210164084251085,0.13240780480987996,0.14720110368727163,-0.7155977926254554
23,4.6577797,75.13619000000001,3.8534786474523153,2.7420476066193205,3.0346157048073756,0.8188629426449396,0.7875003295564329,0.7115772156755538,0.4131544313511084
24,7.962532,120.98801,4.571198841835599,1.160582708109258,1.2997230409484604,3.271475800887139,0.2843287036768995,0.2538902262329101,-0.5022195475341795
25,8.628832,97.51488,4.5892965864448,0.5171892786526847,0.4802009702155487,4.109095616229252,0.10463498298059376,0.11269467311837798,-0.7846106537632451
