episode,wind_speed,twa,ref_speed,avg_boat_speed,tail_avg_boat_speed,tail_avg_speed_error,tail_trim_efficiency,avg_trim_efficiency,avg_reward
1,6.456432300000001,102.50557,4.273796199530801,2.837181570576154,3.109625777724988,1.1641704218058129,0.7276027289430362,0.6638551391120686,0.3177102782241368
2,2.688009,173.98035,1.4374516064920004,1.3658946776402354,1.5443997315250513,0.10694812503305084,1.074401200395226,0.9502195910258211,0.8449945070876839
3,3.7335544000000005,173.02814,2.0125043774375198,1.8390751315345693,2.047710728030566,0.03520635059304622,1.0174938007528083,0.9138241646342278,0.8118936868369993
4,4.6354527,57.850570000000005,3.631335020164007,1.460813091765645,1.698143026908522,1.9331919932554849,0.46763601195678894,0.4022799008227192,-0.2054401983545609
5,1.9270992,47.20470399999999,1.7469072759233828,0.8117645915903124,0.7838009928855691,0.9631062830378136,0.4486792193771512,0.46468670820621016,-0.08062658358758076
6,3.1047487000000005,28.961831999999998,1.5459732165150402,0.6066129652415384,0.6225075113407056,0.9234657051743346,0.4026638396388088,0.3923825838386618,-0.22523483232267688
7,8.681711,105.181274,4.62094458654997,3.2888703028694937,2.7743152413265815,1.8466293452233886,0.6003783835455826,0.711731171250636,0.41346234250127206
8,6.192750500000001,107.00552,4.2573936523088,0.8047246974193204,0.7300148310984746,3.5273788212103256,0.17146989231371285,0.18901815597505686,-0.6319636880498866
9,4.7198763,24.05120299999998,1.465081615261888,0.7385126501318708,0.6856218149868929,0.7794598002749951,0.4679751679665544,0.5040761159233162,-0.0018477681533676617
10,1.5793594,121.40710000000001,1.6361042038825997,1.2071267502516585,1.3516507096992958,0.2844534941833039,0.8261397449451727,0.7378055428175385,0.46561108563507764
11,7.417865,94.27282,4.40512135,2.582357643961157,4.19275790027725,0.21236344972274956,0.951791691340637,0.5862171410921868,0.16243428218437453
12,8.418659,60.888649999999984,4.134372371694875,3.410971349603314,3.552036681569507,0.582335690125368,0.8591477405102141,0.8250276082908797,0.6400552165817566
13,4.6262107,25.703729999999997,1.5919245820083783,0.7122275115668505,0.6813046441530323,0.910619937855346,0.4279754530164335,0.4474002849232363,-0.11519943015352843
14,8.128801,169.13871999999998,3.8928164674888,3.5223426923368932,3.7500200739246488,0.1427963935641512,0.9633179743363891,0.9048314303420285,0.7996628606840569
15,6.0161877,96.03461,4.191754142128914,0.3632544642147825,0.3452960797437465,3.846458062385168,0.08237507927131837,0.08665929629887423,-0.8366814074022518
16,3.0101323,10.663999999999987,0.5842329711119995,0.31647693788862913,0.303344263977362,0.2808887071346374,0.5192179814843245,0.5416964696228346,0.07339293924566896
17,6.240621,39.77147299999999,3.387556385344137,1.30389157446833,1.5738840783759631,1.813672306968174,0.4646074926413585,0.3849062350989831,-0.2401875298020344
18,2.1008499,106.05841,2.3204436882596005,0.5148575112144567,0.4782129260281336,1.8422307622314669,0.20608684815222,0.22187890782241562,-0.5662421843551693
19,3.7848637,86.2333,3.56141508309805,1.6992435887091217,2.5154798604295125,1.0459352226685374,0.7063147096690887,0.47712595950229986,-0.055748080995399664
20,4.422611,53.70987000000001,3.4767038745369376,1.023968565395414,1.1475050849868387,2.329198789550099,0.33005545666142616,0.2945228015807918,-0.420954396838417
21,3.7817385000000003,37.805294,2.5214035833170003,1.0447949855923184,1.1762012078769681,1.3452023754400322,0.4664866884696149,0.4143703897722917,-0.18125922045541598
22,10.848399,95.21034,4.85269935298172,0.7143227006214197,0.6425352687306344,4.210164084251085,0.13240780480987996,0.14720110368727163,-0.7155977926254554
23,4.6577797,75.13619000000001,3.8534786474523153,2.742047388327792,3.0346157032699277,0.8188629441823876,0.7875003291574563,0.7115771590276408,0.413154318055281
24,7.962532,120.98801,4.571198841835599,1.160582708109258,1.2997230409484604,3.271475800887139,0.2843287036768995,0.2538902262329101,-0.5022195475341795
25,8.628832,97.51488,4.5892965864448,0.5171892786526847,0.4802009702155487,4.109095616229252,0.10463498298059376,0.11269467311837798,-0.7846106537632451
