episode,wind_speed,twa,ref_speed,avg_boat_speed,tail_avg_boat_speed,tail_avg_speed_error,tail_trim_efficiency,avg_trim_efficiency,avg_reward
1,6.8302603,168.4989,3.501812780536,3.080227528466682,3.2753409112703675,0.22647186926563245,0.935327248068651,0.8796094256058993,0.7492188512118043
2,4.888764,54.37346999999998,3.62543049824875,1.4351596101681823,1.7063597604779057,1.9190707377708442,0.4706640387402699,0.3958590878687182,-0.21828182426256312
3,3.6641746,24.701660000000015,1.2638761121632007,0.7523481292375954,0.7255477047610533,0.5383284074021474,0.5740655257098216,0.5952704715258098,0.18054094305161977
4,5.038722,28.21247899999998,2.062147459968754,0.9993382094596909,1.0027064374819938,1.0594410224867603,0.48624380988602384,0.484610450445106,-0.04077909910978657
5,7.1859536,48.41959999999999,3.7781617536959997,1.6578654441079546,2.001907007604875,1.7762547460911247,0.5298627052286744,0.43880213505579746,-0.13239572988840595
6,6.3662224,51.623870000000004,3.805991539977943,1.43547656251043,1.8807127614440589,1.925278778533884,0.4941452816405783,0.3771623103814763,-0.2556753792370479
7,8.7936945,81.45748,4.4714435838321,3.535594838939199,4.7242659195449,0.2528223357127999,1.0565415465884347,0.7907054562251978,0.550257430430157
8,4.6508756,153.86342999999997,2.9847436931956013,2.099719001097784,2.509963907727163,0.47477978546843813,0.8409311370517991,0.703483855543297,0.3969677110865937
9,6.0017676,103.19272,4.20365405327392,0.6742122732629187,0.6161319482276706,3.587522105046249,0.146570564660955,0.1603871928371043,-0.68922561432579
10,7.160511,9.626039999999977,0.8416885134815981,0.5590283615525903,0.5161208087206003,0.32556770476099783,0.6131969255297248,0.6641748730064037,0.31834974601281013
11,5.858605,10.035590000000004,0.8105578712371004,0.4316176234802804,0.4080132161308573,0.40254465510624315,0.5033733316390278,0.5324945186474244,0.05498903729484856
12,5.201781699999999,73.05408000000004,3.9855315863152,1.5802667673152233,1.8007251736677827,2.184806412647417,0.4518155570139723,0.39650087650572324,-0.21699824698855155
13,6.2062488,76.235435,4.15194827877414,3.431608728414785,3.702295419106198,0.44965285966794166,0.8917007560121386,0.8265056542149347,0.6430113084298655
14,3.0668449999999994,89.08260000000001,3.229770599503,1.9862709474581357,2.4524545988538624,0.7773160006491375,0.7593277984607477,0.6149882433643398,0.21997648672867798
15,8.698548,98.12982,4.6023533668506005,0.5192690301858389,0.4952725004238927,4.107080866426708,0.10761287996510548,0.11282684939535077,-0.7843463012092974
16,4.115227,91.57803,3.7119635020557,1.6443747613243156,1.8102194950823804,1.9017440069733196,0.48767168483199624,0.44299324613877705,-0.1240135077224471
17,5.44648,81.27404999999996,4.05989327031,1.735300206017444,2.2107189048802134,1.8491743654297865,0.5445263601009418,0.4274250800403286,-0.15514983991934256
18,2.1031053,142.39621000000002,1.6717497545282343,1.0251213353522037,1.2288162464958032,0.44293350803243103,0.7350479598799604,0.6132026235239338,0.21640524704786654
19,4.004501299999999,172.9521,2.15855417488535,2.137580786628647,2.3446455816610463,0.18609140677569647,1.0862111356485091,0.9902835942221307,0.8563737757975052
20,3.0173564,54.83433999999998,2.846901380348,1.174993369023389,1.416619797962245,1.430281582385755,0.49760058698945164,0.4127271064373013,-0.18454578712539713
21,5.7436576,153.00656,3.50579500565248,2.710487017223019,2.9418698293799523,0.5639251762725275,0.8391448514920875,0.7731447540009704,0.5362895080019427
22,5.9688177,115.69779999999999,4.189445634768,1.8533495739221097,2.7851841961194737,1.4042614386485264,0.664809723989582,0.44238539785341846,-0.12522920429316256
23,3.2019963000000002,29.95900000000001,1.6871763735057155,0.6175371597033863,0.7095109938336713,0.9776653796720441,0.42053160829854863,0.3660181409607046,-0.27796371807859094
24,7.854658,106.20101,4.5025410238844,0.4746615689945041,0.48878847573807954,4.0137525481463205,0.10855836141086293,0.10542082048260977,-0.7991583590347778
25,5.036973,69.16785000000002,3.921509212762,2.5632984143394353,2.953238046812262,0.968271165949738,0.7530871117684396,0.6536509989566108,0.2973019979132228
26,6.491785,78.93947,4.207620451035751,3.513022565721965,3.9359945182981995,0.27162593273755187,0.9354442883101093,0.8349190728116175,0.6598381456232347
27,4.585753,28.092414999999992,1.9232793299828919,0.742298723473014,0.7201406377573758,1.203138692225516,0.3744337218888437,0.3859547138582408,-0.23809057228352018
