episode,wind_speed,twa,ref_speed,avg_boat_speed,tail_avg_boat_speed,tail_avg_speed_error,tail_trim_efficiency,avg_trim_efficiency,avg_reward
1,8.442109,76.2088,4.376257847216,2.8540889816862016,3.1442978455842443,1.231960001631756,0.7184900788203146,0.6521756901280069,0.29435138025601404
2,6.456432300000001,102.50557,4.273796199530801,2.673659660834524,3.0799412343740507,1.19385496515675,0.7206570202650707,0.6255936259029045,0.24118725180580938
3,2.661531,83.61755000000002,2.9201579804987494,1.284441880977786,1.4664070320964486,1.4537509484023008,0.5021670203767513,0.43985355914148483,-0.13029288171703043
4,4.787119000000001,172.13306000000003,2.5664169024408,2.244271889997422,2.4276037058203452,0.13881319662045488,0.9459116730066591,0.8744767414300441,0.7389534828600888
5,2.64359,133.48238999999998,2.333963667942001,1.331312987032881,1.5896957237289515,0.7442679442130495,0.6811141688125264,0.5704086166031801,0.13081723320636107
6,2.688009,173.98035,1.4374516064920004,1.344677636941119,1.5029969395176237,0.06554533302562326,1.045598288477747,0.9354594136373818,0.8319000415287545
7,3.969693,22.329899999999995,1.2426446960479998,0.5212798291503845,0.5464045470781634,0.6962401489698363,0.4397110041316729,0.4194922577694311,-0.17101548446113676
8,4.2023454,63.58484000000002,3.626687932868801,1.306717621462683,1.6811860533596386,1.9455018795091623,0.46355961264904816,0.3603060549047676,-0.2893878901904652
9,2.2685324999999996,164.55858,1.3094130655807499,1.2245765355792266,1.3233684915453479,0.013955425964597978,1.0106577720441552,0.9352102615809033,0.856532906154197
10,3.7335544000000005,173.02814,2.0125043774375198,1.8005917545279921,1.97501431098683,0.03749006645068986,0.981371436071893,0.894702031317144,0.779404062634286
11,3.2565641,173.63834000000003,1.7505850396916296,1.5754878316536296,1.7991717753867382,0.04858673569510863,1.0277545703827489,0.8999778907805334,0.7765763543280493
12,3.9844382,13.739716999999986,0.9152017459928271,0.3704749289414049,0.36755048220806275,0.5476512637847644,0.40160596700931495,0.4048013791095946,-0.20039724178081103
13,3.2872918,131.38428,2.8727989429840006,1.7453259260711322,1.9577045014037364,0.9150944415802642,0.6814624135757485,0.6075350070472546,0.2050700140945108
14,4.6354527,57.850570000000005,3.631335020164007,1.3531167891787126,1.5922882776415035,2.0390467425225034,0.43848564475595775,0.37262240516646206,-0.26475518966707745
15,7.577036,75.64367,4.3058256453366,2.5970652330229718,2.9972288118765142,1.3085968334600855,0.6960868968585958,0.603151508430377,0.1963030168607541
