episode,wind_speed,twa,ref_speed,avg_boat_speed,tail_avg_boat_speed,tail_avg_speed_error,tail_trim_efficiency,avg_trim_efficiency,avg_reward
1,6.8302603,168.4989,3.501812780536,3.064801750603657,3.2629033333649415,0.23890944717105844,0.9317754939673016,0.8752043420592419,0.7404086841184823
2,4.888764,54.37346999999998,3.62543049824875,1.4336659256767839,1.7458775395814956,1.8795529586672544,0.48156420056179117,0.39544708590312516,-0.2191058281937497
3,3.6641746,24.701660000000015,1.2638761121632007,0.7579114771866576,0.728005735274364,0.5358703768888368,0.5760103607214618,0.5996722858298563,0.18934457165971313
4,5.038722,28.21247899999998,2.062147459968754,1.0095657638594142,0.9982497921748924,1.0638976677938619,0.48408264275631285,0.48957011244710447,-0.03085977510579192
5,7.1859536,48.41959999999999,3.7781617536959997,1.8355081098439465,2.23295624799767,1.5452055056983296,0.5910165825518913,0.4858204146628601,-0.03835917067428107
6,6.3662224,51.623870000000004,3.805991539977943,1.577456462400061,2.076355426337333,1.72963611364061,0.5455491439030803,0.4144666234358483,-0.1810667531283036
7,8.7936945,81.45748,4.4714435838321,3.2925765002660614,3.8277304063729742,0.6437131774591256,0.8560390698461071,0.7363564894727533,0.4627129789455056
8,4.6508756,153.86342999999997,2.9847436931956013,2.247471148357613,2.323006629171471,0.6617370640241305,0.7782935045536038,0.7529863128553494,0.4959726257106987
9,6.0017676,103.19272,4.20365405327392,2.628074070807802,3.05647453847126,1.1471795148026596,0.7270994472275365,0.625188000130741,0.24037600026148156
10,7.160511,9.626039999999977,0.8416885134815981,0.5724530697476186,0.5384093395638592,0.30327917391773895,0.6396776609636249,0.6801246073558708,0.35024921471174275
11,5.858605,10.035590000000004,0.8105578712371004,0.43969894345832167,0.423507213407707,0.38705065782939346,0.5224885581103988,0.54246459020531,0.07492918041061987
12,5.201781699999999,73.05408000000004,3.9855315863152,1.8482324215696169,2.4163380513968153,1.5691935349183845,0.6062774812006513,0.4637354846002838,-0.08252903079943211
