episode,wind_speed,twa,ref_speed,avg_boat_speed,tail_avg_boat_speed,tail_avg_speed_error,tail_trim_efficiency,avg_trim_efficiency,avg_reward
1,2.661531,83.61755000000002,2.9201579804987494,1.3379982103083976,1.5711341069245472,1.3490238735742022,0.5380305166421869,0.4581937755572648,-0.09361244888547128
2,3.969693,22.329899999999995,1.2426446960479998,0.505796094382012,0.5183915905104092,0.7242531055375906,0.41716799030250334,0.40703195047675556,-0.19593609904648956
3,3.2565641,173.63834000000003,1.7505850396916296,1.6047113245200852,1.8264710316835178,0.07588599199188817,1.0433489320834455,0.916671448764784,0.7992736302480746
4,7.577036,75.64367,4.3058256453366,2.7421788353433465,3.1276822417610557,1.178143403575544,0.7263838574486811,0.6368531987153837,0.2637063974307674
5,4.941829,16.505460000000003,1.1992980418544001,0.6983650676633979,0.6658329178691809,0.5334651239852193,0.5551855290613539,0.5823115216494144,0.15462304329882745
6,2.7371886,142.74770999999998,2.1611839898622707,1.3332390904036502,1.6044324349290033,0.5567515549332673,0.7423858599985518,0.6169021687452971,0.22380433749059445
7,5.7567687,18.566586,1.3545425960910402,0.7879169563177464,0.7361544494694817,0.6183881466215585,0.5434708746656528,0.5816848865377358,0.1533697730754723
8,4.451869500000001,17.587499999999963,1.159203055999999,0.5901859862854048,0.5415286119603178,0.6176744440396813,0.46715595611776767,0.5091308060573336,0.008261612114667739
9,3.2758682,146.32695,2.4424812144860497,0.7905960424446699,0.7322990129022038,1.710182201583846,0.29981766433208584,0.32368561844232113,-0.36262876311535636
10,6.3138285,101.19973,4.2456878140012,0.7181446770006366,0.6445684062406591,3.6011194077605406,0.15181719299168353,0.16914683991422474,-0.6717063201715494
11,6.9411006,52.29789000000001,3.8510210196185004,2.3072961735486595,2.586656410813114,1.2643646088053866,0.6716806783540641,0.5991388158606394,0.18827763172127857
12,8.097092,91.61203,4.507005400000001,3.2694187366940515,4.462292753380344,0.044712646619657015,0.9900793004109432,0.7254082137762813,0.4400972172582353
13,5.954368,163.8606,3.2755217148639995,2.8678288275864166,3.024018897242239,0.2515028176217604,0.9232174781560858,0.8755334500066034,0.7410669000132037
14,3.7590556,153.46759,2.4906724991028,1.1352312265859719,1.2866559084296885,1.2040165906731115,0.5165897599516487,0.45579305468499304,-0.09841389063001467
15,1.8420428,33.01080000000002,1.1401369961670007,0.7774564637695501,0.6902771334817132,0.44985986268528755,0.6054335012391838,0.6818974091563241,0.35379481831264853
16,5.6833963,92.34176,4.12619097228896,2.4560496242112615,3.7091987626028953,0.41699220968606454,0.8989401575238427,0.5952341131823078,0.1804682263646147
17,3.4830549000000004,40.52490000000004,2.542277271394102,0.6681700121253757,0.6050273442876738,1.9372499271064285,0.23798637194120706,0.26282342199400405,-0.48435315601199275
18,6.4213142,90.518875,4.25563873,3.309401351632648,4.017959731880947,0.23767899811905302,0.9441496298913857,0.7776509148446081,0.5453018296892156
19,3.334863,137.22690000000003,2.753435182819999,0.806563837488731,0.8343852096200267,1.9190499731999724,0.3030342660056629,0.2929300251995289,-0.4241399496009416
20,5.6391973,117.07389,4.099961322328401,0.7738527763561125,0.7460970156440118,3.353864306684389,0.1819765985549096,0.18874636015264537,-0.6325072796947095
21,7.173296,39.20067999999997,3.453917708011998,0.6764103194506537,0.6116104465257017,2.8423072614862965,0.17707730705539357,0.19583857423168963,-0.6183228515366208
22,5.6679344,121.2099,4.0765865055048,0.804632164024408,0.8755788015894477,3.201007703915352,0.21478234312141148,0.19737890093534746,-0.6152421981293038
23,4.35891,31.806109999999993,2.373513344674142,0.9370832417626378,0.8837892146222522,1.48972413005189,0.3723548538732092,0.3948084993351023,-0.22038300132979524
24,1.9437707999999998,93.611404,2.248831981788984,1.4367042375916903,1.789651906681828,0.45918007510715597,0.7958139697293568,0.6388668647662883,0.26773372953257824
25,2.2212431,127.21169999999998,2.145316824782651,0.4312333304626691,0.5309290904631729,1.614387734319478,0.24748283532291931,0.2010114895296918,-0.6079770209406155
26,2.5899544,40.46084599999999,1.9887201596391832,0.5291055764921118,0.6027754848339043,1.385944674805279,0.3030971863549001,0.2660533076650205,-0.4778933846699598
27,3.3294172,147.21122999999997,2.4472259938406213,0.7471559109693494,0.7679169958252677,1.6793089980153537,0.3137907973182796,0.3053072796913121,-0.3993854406173748
28,3.0494846999999994,94.21301,3.1887969990221348,1.2571132782588346,2.3515633274946484,0.8372336715274864,0.7374452899371676,0.394228067401072,-0.22154386519785554
29,4.6693683,73.82408,3.85304006418252,2.668381535144823,2.993415826433096,0.8596242377494243,0.7768971452592963,0.6925392652803765,0.3750785305607534
30,3.5181659999999995,76.6984,3.4453191038239996,2.159125141113333,2.5065255432061475,0.9387935606178521,0.7275162235115249,0.6266836470145531,0.24336729402910526
31,3.4358761,131.54875,2.96514820775,1.0266512467214295,1.0640850805806858,1.9010631271693141,0.3588640452438396,0.3462394372187106,-0.3175211255625776
32,8.285147,96.35966,4.535089213290351,0.5615950330371167,0.5177202870510865,4.017368926239264,0.11415878777728919,0.1238332933763084,-0.7623334132473836
33,5.6382565,61.44005600000001,3.9031829200659205,2.4634043096210285,2.6654859094759042,1.2376970105900162,0.6829005875622368,0.6311270468408958,0.2522540936817921
34,5.05578,98.70139999999995,4.030829030216,3.1210418720320425,3.5533419130996213,0.4774871171163788,0.8815412131010698,0.7742927940222758,0.538585588044552
35,6.5201735,176.87329999999997,3.2563152866440004,3.2695019397161262,3.1341433857434082,0.12217190090059216,0.9624815504193687,1.0040495627454187,0.9123127841244089
